speed_mean_30s,speed_std_30s,consumption_mean_30s,throttle_std_30s,sigRemainingEnergy,sigAgility,sigRecuperationLevel,target
0.46782426173340513,0.6005902873043109,-0.050331496146729326,0.899859243292738,1.3549264677797415,-0.9797958971132711,0.9797958971132711,334.9194368819334
0.4785712583966,0.5483801786349335,-0.014115179820884796,0.714843745342207,1.353980389580829,-0.9797958971132711,0.9797958971132711,399.04272204676096
0.5012510288615553,0.513284788975626,-0.024243801716011516,0.627412230562705,1.3528011457166147,-0.9797958971132711,0.9797958971132711,380.98386149739696
0.497901029472777,0.49555215858145596,-0.029543854744418317,0.6171408828504602,1.3517268293571467,-0.9797958971132711,0.9797958971132711,359.06693450021027
0.5132933873257659,0.5914822677371686,0.03330814389499382,0.6131243499762419,1.350368739063814,-0.9797958971132711,0.9797958971132711,344.98594978355544
0.5199927880023082,0.6139425645651913,-0.014878309190622638,0.6984993678749619,1.349504806902608,-0.9797958971132711,0.9797958971132711,487.2119395518616
0.5163531777501635,0.6125304395884271,-0.016502654579795672,0.6392499042397947,1.348817172250189,-0.9797958971132711,0.9797958971132711,526.9955484110818
0.5263732970347114,0.47716716262378145,0.04236415777355111,0.6444914674243175,1.3479054127001326,-0.9797958971132711,0.9797958971132711,371.3010185327455
0.5379623167492967,0.506487637206992,0.010131293557249945,0.6503137827801886,1.3469851660186376,-0.9797958971132711,0.9797958971132711,476.772344405578
0.5362957196000895,0.5275026475939428,-0.01925342317520492,0.5813978146279276,1.3462764350100571,-0.9797958971132711,0.9797958971132711,426.5369108288426
0.5392004663581856,0.5542036482603847,-0.006800727964839115,0.6673990786384589,1.3448756679240377,-0.9797958971132711,0.9797958971132711,316.81427308363874
0.5396062944044553,0.5577999556078012,-0.012393833564786813,0.6101416079522082,1.3439954016859341,-0.9797958971132711,0.9797958971132711,491.6683482304352
